symbol,date,time,frequency,open,high,low,close,volume,value,kind,source,productionUsage
US10Y_MONTHLY_SAMPLE,1978-02-01,1978-02-01T00:00:00Z,monthly,8.03,8.03,8.03,8.03,,8.03,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1978-03-01,1978-03-01T00:00:00Z,monthly,8.04,8.04,8.04,8.04,,8.04,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1978-04-01,1978-04-01T00:00:00Z,monthly,8.15,8.15,8.15,8.15,,8.15,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1978-05-01,1978-05-01T00:00:00Z,monthly,8.35,8.35,8.35,8.35,,8.35,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1978-06-01,1978-06-01T00:00:00Z,monthly,8.46,8.46,8.46,8.46,,8.46,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1978-07-01,1978-07-01T00:00:00Z,monthly,8.64,8.64,8.64,8.64,,8.64,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1978-08-01,1978-08-01T00:00:00Z,monthly,8.41,8.41,8.41,8.41,,8.41,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1978-09-01,1978-09-01T00:00:00Z,monthly,8.42,8.42,8.42,8.42,,8.42,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1978-10-01,1978-10-01T00:00:00Z,monthly,8.64,8.64,8.64,8.64,,8.64,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1978-11-01,1978-11-01T00:00:00Z,monthly,8.81,8.81,8.81,8.81,,8.81,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1978-12-01,1978-12-01T00:00:00Z,monthly,9.01,9.01,9.01,9.01,,9.01,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1979-01-01,1979-01-01T00:00:00Z,monthly,9.1,9.1,9.1,9.1,,9.1,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1979-02-01,1979-02-01T00:00:00Z,monthly,9.1,9.1,9.1,9.1,,9.1,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1979-03-01,1979-03-01T00:00:00Z,monthly,9.12,9.12,9.12,9.12,,9.12,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1979-04-01,1979-04-01T00:00:00Z,monthly,9.18,9.18,9.18,9.18,,9.18,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1979-05-01,1979-05-01T00:00:00Z,monthly,9.25,9.25,9.25,9.25,,9.25,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1979-06-01,1979-06-01T00:00:00Z,monthly,8.91,8.91,8.91,8.91,,8.91,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1979-07-01,1979-07-01T00:00:00Z,monthly,8.95,8.95,8.95,8.95,,8.95,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1979-08-01,1979-08-01T00:00:00Z,monthly,9.03,9.03,9.03,9.03,,9.03,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1979-09-01,1979-09-01T00:00:00Z,monthly,9.33,9.33,9.33,9.33,,9.33,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1979-10-01,1979-10-01T00:00:00Z,monthly,10.3,10.3,10.3,10.3,,10.3,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1979-11-01,1979-11-01T00:00:00Z,monthly,10.65,10.65,10.65,10.65,,10.65,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1979-12-01,1979-12-01T00:00:00Z,monthly,10.39,10.39,10.39,10.39,,10.39,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1980-01-01,1980-01-01T00:00:00Z,monthly,10.8,10.8,10.8,10.8,,10.8,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1980-02-01,1980-02-01T00:00:00Z,monthly,12.41,12.41,12.41,12.41,,12.41,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1980-03-01,1980-03-01T00:00:00Z,monthly,12.75,12.75,12.75,12.75,,12.75,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1980-04-01,1980-04-01T00:00:00Z,monthly,11.47,11.47,11.47,11.47,,11.47,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1980-05-01,1980-05-01T00:00:00Z,monthly,10.18,10.18,10.18,10.18,,10.18,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1980-06-01,1980-06-01T00:00:00Z,monthly,9.78,9.78,9.78,9.78,,9.78,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1980-07-01,1980-07-01T00:00:00Z,monthly,10.25,10.25,10.25,10.25,,10.25,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1980-08-01,1980-08-01T00:00:00Z,monthly,11.1,11.1,11.1,11.1,,11.1,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1980-09-01,1980-09-01T00:00:00Z,monthly,11.51,11.51,11.51,11.51,,11.51,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1980-10-01,1980-10-01T00:00:00Z,monthly,11.75,11.75,11.75,11.75,,11.75,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1980-11-01,1980-11-01T00:00:00Z,monthly,12.68,12.68,12.68,12.68,,12.68,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1980-12-01,1980-12-01T00:00:00Z,monthly,12.84,12.84,12.84,12.84,,12.84,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1981-01-01,1981-01-01T00:00:00Z,monthly,12.57,12.57,12.57,12.57,,12.57,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1981-02-01,1981-02-01T00:00:00Z,monthly,13.19,13.19,13.19,13.19,,13.19,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1981-03-01,1981-03-01T00:00:00Z,monthly,13.12,13.12,13.12,13.12,,13.12,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1981-04-01,1981-04-01T00:00:00Z,monthly,13.68,13.68,13.68,13.68,,13.68,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1981-05-01,1981-05-01T00:00:00Z,monthly,14.1,14.1,14.1,14.1,,14.1,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1981-06-01,1981-06-01T00:00:00Z,monthly,13.47,13.47,13.47,13.47,,13.47,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1981-07-01,1981-07-01T00:00:00Z,monthly,14.28,14.28,14.28,14.28,,14.28,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1981-08-01,1981-08-01T00:00:00Z,monthly,14.94,14.94,14.94,14.94,,14.94,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1981-09-01,1981-09-01T00:00:00Z,monthly,15.32,15.32,15.32,15.32,,15.32,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1981-10-01,1981-10-01T00:00:00Z,monthly,15.15,15.15,15.15,15.15,,15.15,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1981-11-01,1981-11-01T00:00:00Z,monthly,13.39,13.39,13.39,13.39,,13.39,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1981-12-01,1981-12-01T00:00:00Z,monthly,13.72,13.72,13.72,13.72,,13.72,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1982-01-01,1982-01-01T00:00:00Z,monthly,14.59,14.59,14.59,14.59,,14.59,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1982-02-01,1982-02-01T00:00:00Z,monthly,14.43,14.43,14.43,14.43,,14.43,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1982-03-01,1982-03-01T00:00:00Z,monthly,13.86,13.86,13.86,13.86,,13.86,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1982-04-01,1982-04-01T00:00:00Z,monthly,13.87,13.87,13.87,13.87,,13.87,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1982-05-01,1982-05-01T00:00:00Z,monthly,13.62,13.62,13.62,13.62,,13.62,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1982-06-01,1982-06-01T00:00:00Z,monthly,14.3,14.3,14.3,14.3,,14.3,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1982-07-01,1982-07-01T00:00:00Z,monthly,13.95,13.95,13.95,13.95,,13.95,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1982-08-01,1982-08-01T00:00:00Z,monthly,13.06,13.06,13.06,13.06,,13.06,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1982-09-01,1982-09-01T00:00:00Z,monthly,12.34,12.34,12.34,12.34,,12.34,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1982-10-01,1982-10-01T00:00:00Z,monthly,10.91,10.91,10.91,10.91,,10.91,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1982-11-01,1982-11-01T00:00:00Z,monthly,10.55,10.55,10.55,10.55,,10.55,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1982-12-01,1982-12-01T00:00:00Z,monthly,10.54,10.54,10.54,10.54,,10.54,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1983-01-01,1983-01-01T00:00:00Z,monthly,10.46,10.46,10.46,10.46,,10.46,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1983-02-01,1983-02-01T00:00:00Z,monthly,10.72,10.72,10.72,10.72,,10.72,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1983-03-01,1983-03-01T00:00:00Z,monthly,10.51,10.51,10.51,10.51,,10.51,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1983-04-01,1983-04-01T00:00:00Z,monthly,10.4,10.4,10.4,10.4,,10.4,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1983-05-01,1983-05-01T00:00:00Z,monthly,10.38,10.38,10.38,10.38,,10.38,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1983-06-01,1983-06-01T00:00:00Z,monthly,10.85,10.85,10.85,10.85,,10.85,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1983-07-01,1983-07-01T00:00:00Z,monthly,11.38,11.38,11.38,11.38,,11.38,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1983-08-01,1983-08-01T00:00:00Z,monthly,11.85,11.85,11.85,11.85,,11.85,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1983-09-01,1983-09-01T00:00:00Z,monthly,11.65,11.65,11.65,11.65,,11.65,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1983-10-01,1983-10-01T00:00:00Z,monthly,11.54,11.54,11.54,11.54,,11.54,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1983-11-01,1983-11-01T00:00:00Z,monthly,11.69,11.69,11.69,11.69,,11.69,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1983-12-01,1983-12-01T00:00:00Z,monthly,11.83,11.83,11.83,11.83,,11.83,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1984-01-01,1984-01-01T00:00:00Z,monthly,11.67,11.67,11.67,11.67,,11.67,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1984-02-01,1984-02-01T00:00:00Z,monthly,11.84,11.84,11.84,11.84,,11.84,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1984-03-01,1984-03-01T00:00:00Z,monthly,12.32,12.32,12.32,12.32,,12.32,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1984-04-01,1984-04-01T00:00:00Z,monthly,12.63,12.63,12.63,12.63,,12.63,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1984-05-01,1984-05-01T00:00:00Z,monthly,13.41,13.41,13.41,13.41,,13.41,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1984-06-01,1984-06-01T00:00:00Z,monthly,13.56,13.56,13.56,13.56,,13.56,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1984-07-01,1984-07-01T00:00:00Z,monthly,13.36,13.36,13.36,13.36,,13.36,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1984-08-01,1984-08-01T00:00:00Z,monthly,12.72,12.72,12.72,12.72,,12.72,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1984-09-01,1984-09-01T00:00:00Z,monthly,12.52,12.52,12.52,12.52,,12.52,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1984-10-01,1984-10-01T00:00:00Z,monthly,12.16,12.16,12.16,12.16,,12.16,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1984-11-01,1984-11-01T00:00:00Z,monthly,11.57,11.57,11.57,11.57,,11.57,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1984-12-01,1984-12-01T00:00:00Z,monthly,11.5,11.5,11.5,11.5,,11.5,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1985-01-01,1985-01-01T00:00:00Z,monthly,11.38,11.38,11.38,11.38,,11.38,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1985-02-01,1985-02-01T00:00:00Z,monthly,11.51,11.51,11.51,11.51,,11.51,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1985-03-01,1985-03-01T00:00:00Z,monthly,11.86,11.86,11.86,11.86,,11.86,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1985-04-01,1985-04-01T00:00:00Z,monthly,11.43,11.43,11.43,11.43,,11.43,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1985-05-01,1985-05-01T00:00:00Z,monthly,10.85,10.85,10.85,10.85,,10.85,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1985-06-01,1985-06-01T00:00:00Z,monthly,10.16,10.16,10.16,10.16,,10.16,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1985-07-01,1985-07-01T00:00:00Z,monthly,10.31,10.31,10.31,10.31,,10.31,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1985-08-01,1985-08-01T00:00:00Z,monthly,10.33,10.33,10.33,10.33,,10.33,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1985-09-01,1985-09-01T00:00:00Z,monthly,10.37,10.37,10.37,10.37,,10.37,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1985-10-01,1985-10-01T00:00:00Z,monthly,10.24,10.24,10.24,10.24,,10.24,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1985-11-01,1985-11-01T00:00:00Z,monthly,9.78,9.78,9.78,9.78,,9.78,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1985-12-01,1985-12-01T00:00:00Z,monthly,9.26,9.26,9.26,9.26,,9.26,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1986-01-01,1986-01-01T00:00:00Z,monthly,9.19,9.19,9.19,9.19,,9.19,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1986-02-01,1986-02-01T00:00:00Z,monthly,8.7,8.7,8.7,8.7,,8.7,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1986-03-01,1986-03-01T00:00:00Z,monthly,7.78,7.78,7.78,7.78,,7.78,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1986-04-01,1986-04-01T00:00:00Z,monthly,7.3,7.3,7.3,7.3,,7.3,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1986-05-01,1986-05-01T00:00:00Z,monthly,7.71,7.71,7.71,7.71,,7.71,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1986-06-01,1986-06-01T00:00:00Z,monthly,7.8,7.8,7.8,7.8,,7.8,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1986-07-01,1986-07-01T00:00:00Z,monthly,7.3,7.3,7.3,7.3,,7.3,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1986-08-01,1986-08-01T00:00:00Z,monthly,7.17,7.17,7.17,7.17,,7.17,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1986-09-01,1986-09-01T00:00:00Z,monthly,7.45,7.45,7.45,7.45,,7.45,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1986-10-01,1986-10-01T00:00:00Z,monthly,7.43,7.43,7.43,7.43,,7.43,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1986-11-01,1986-11-01T00:00:00Z,monthly,7.25,7.25,7.25,7.25,,7.25,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1986-12-01,1986-12-01T00:00:00Z,monthly,7.11,7.11,7.11,7.11,,7.11,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1987-01-01,1987-01-01T00:00:00Z,monthly,7.08,7.08,7.08,7.08,,7.08,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1987-02-01,1987-02-01T00:00:00Z,monthly,7.25,7.25,7.25,7.25,,7.25,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1987-03-01,1987-03-01T00:00:00Z,monthly,7.25,7.25,7.25,7.25,,7.25,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1987-04-01,1987-04-01T00:00:00Z,monthly,8.02,8.02,8.02,8.02,,8.02,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1987-05-01,1987-05-01T00:00:00Z,monthly,8.61,8.61,8.61,8.61,,8.61,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1987-06-01,1987-06-01T00:00:00Z,monthly,8.4,8.4,8.4,8.4,,8.4,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1987-07-01,1987-07-01T00:00:00Z,monthly,8.45,8.45,8.45,8.45,,8.45,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1987-08-01,1987-08-01T00:00:00Z,monthly,8.76,8.76,8.76,8.76,,8.76,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1987-09-01,1987-09-01T00:00:00Z,monthly,9.42,9.42,9.42,9.42,,9.42,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1987-10-01,1987-10-01T00:00:00Z,monthly,9.52,9.52,9.52,9.52,,9.52,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1987-11-01,1987-11-01T00:00:00Z,monthly,8.86,8.86,8.86,8.86,,8.86,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1987-12-01,1987-12-01T00:00:00Z,monthly,8.99,8.99,8.99,8.99,,8.99,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1988-01-01,1988-01-01T00:00:00Z,monthly,8.67,8.67,8.67,8.67,,8.67,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1988-02-01,1988-02-01T00:00:00Z,monthly,8.21,8.21,8.21,8.21,,8.21,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1988-03-01,1988-03-01T00:00:00Z,monthly,8.37,8.37,8.37,8.37,,8.37,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1988-04-01,1988-04-01T00:00:00Z,monthly,8.72,8.72,8.72,8.72,,8.72,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1988-05-01,1988-05-01T00:00:00Z,monthly,9.09,9.09,9.09,9.09,,9.09,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1988-06-01,1988-06-01T00:00:00Z,monthly,8.92,8.92,8.92,8.92,,8.92,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1988-07-01,1988-07-01T00:00:00Z,monthly,9.06,9.06,9.06,9.06,,9.06,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1988-08-01,1988-08-01T00:00:00Z,monthly,9.26,9.26,9.26,9.26,,9.26,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1988-09-01,1988-09-01T00:00:00Z,monthly,8.98,8.98,8.98,8.98,,8.98,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1988-10-01,1988-10-01T00:00:00Z,monthly,8.8,8.8,8.8,8.8,,8.8,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1988-11-01,1988-11-01T00:00:00Z,monthly,8.96,8.96,8.96,8.96,,8.96,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1988-12-01,1988-12-01T00:00:00Z,monthly,9.11,9.11,9.11,9.11,,9.11,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1989-01-01,1989-01-01T00:00:00Z,monthly,9.09,9.09,9.09,9.09,,9.09,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1989-02-01,1989-02-01T00:00:00Z,monthly,9.17,9.17,9.17,9.17,,9.17,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1989-03-01,1989-03-01T00:00:00Z,monthly,9.36,9.36,9.36,9.36,,9.36,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1989-04-01,1989-04-01T00:00:00Z,monthly,9.18,9.18,9.18,9.18,,9.18,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1989-05-01,1989-05-01T00:00:00Z,monthly,8.86,8.86,8.86,8.86,,8.86,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1989-06-01,1989-06-01T00:00:00Z,monthly,8.28,8.28,8.28,8.28,,8.28,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1989-07-01,1989-07-01T00:00:00Z,monthly,8.02,8.02,8.02,8.02,,8.02,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1989-08-01,1989-08-01T00:00:00Z,monthly,8.11,8.11,8.11,8.11,,8.11,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1989-09-01,1989-09-01T00:00:00Z,monthly,8.19,8.19,8.19,8.19,,8.19,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1989-10-01,1989-10-01T00:00:00Z,monthly,8.01,8.01,8.01,8.01,,8.01,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1989-11-01,1989-11-01T00:00:00Z,monthly,7.87,7.87,7.87,7.87,,7.87,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1989-12-01,1989-12-01T00:00:00Z,monthly,7.84,7.84,7.84,7.84,,7.84,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
